Author,Deposit ,MT Cu,Vein Type,Inclusion Type ,Original Inclusion Type,Sample No.,Ag ,As ,Au ,B ,Ba ,Bi ,Ca ,Ce,Cl,Co,Cs,Cu,Fe ,K ,La,Li ,Mg ,Mn ,Mo ,Na ,Nb,Ni,Pb ,Rb ,Sb,Sn ,Sr ,Ta,Tl ,U,V,W ,Y,Zn 
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,27364.0,,,287,,362.0,,,,,,17741.0,,,2.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,27112.0,,,282,,315.0,,,,,,17577.0,,,5.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,5898.0,,27278.0,,,371,,531.0,,,,,,17685.0,,,9.0,,,,,,,,,,,13.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,25799.0,,,787,719.0,1212.0,,,,,,16726.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,27872.0,,,140,,731.0,,,,,,18070.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,29872.0,,,914,,1801.0,,,,,,19367.0,,,1.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,30242.0,,,1972,532.0,1058.0,,,,,,19607.0,,,1.0,,,,,,,,,,,2.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,28287.0,,,658,,503.0,,,,,,18339.0,,,13.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac ,,,,,,,,,27512.0,,,101,,2059.0,,,,,,17843.0,,,3.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ah ,,,,,,,,,30096.0,,,136,,5782.0,,,,,,19512.0,,,14.0,,,,,,,,,,,3.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ah ,,,,,,,,,30072.0,,,626,,1585.0,,,,,,19496.0,,,16.0,,,,,,,,,,,13.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ah ,,,,,,,,,29993.0,,,336,,1551.0,,,,,,19445.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ah ,,,,,,,5992.0,,30198.0,,,411,,570.0,,,,,,19578.0,,,8.0,,,,,,,,,,,5.0
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ah ,,,,,,,,,30168.0,,,1349,,645.0,,,,,,19558.0,,,3.0,,,,,,,,,,,14.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,85.0,,,,,,,,44548.0,,18.0,389,,,,,,,,28882.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,45403.0,,,,,,,,,,,29435.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,39329.0,,,1646,,,,,,100.0,,25498.0,,,26.0,,,,,,,,,,,97.0
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,39990.0,,,,,,,,,,,25927.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,45403.0,,,,,,,,,,,29435.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,38443.0,,,,,,,,,,,24923.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,42827.0,,7.0,43,,,,,,,,27765.0,,,,2.0,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,41959.0,,7.0,43,,,,,,,,27203.0,,,13.0,31.0,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-4210g ,,,,,,,,,40649.0,,,,,,,,,,,26354.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-426Ac,,,,,,,,,93882.0,,,8,,3141.0,,,,,,60866.0,,,1136.0,,,,,,,,,,,1438.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf,85.0,,,,,,,,26041.0,,1.0,635,,,,,,22.0,,16883.0,,,9.0,,,,2.0,0.3,,,,,,19.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf,,,,,,,,,25712.0,,2.0,,,,,,,11.0,,16670.0,,,,,,,6.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf,,,,,,,,,24827.0,,1.0,25,,,,,,220.0,,16096.0,,,7.0,,,,4.0,,,,,,,78.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf,,,,,,,,,24878.0,,5.0,32,,,,,,19.0,,16129.0,,,4.0,,,,18.0,,,,,0.4,,76.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf,103.0,,,,,,,,21941.0,,1.0,110,,,,,,20.0,,14225.0,,,4.0,,,,1.0,,,,,1.1,,9.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,27127.0,,4.0,359,,,,,,186.0,,17587.0,,,38.0,,,,5.0,,,,,5.2,,26.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,23873.0,,1.0,,,,,,,69.0,,15477.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,0.2,,,,,,26526.0,,,,,,,,,,,17197.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,24231.0,,,,,,,,,,,15709.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,16979.0,,26393.0,,4.0,186,,6004.0,,,,330.0,,17111.0,,,7.0,16.0,,,145.0,,,,,,,42.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,24551.0,,1.0,,,2307.0,,,,23.0,,15917.0,,,,4.0,,,5.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,3809.0,,22852.0,,2.0,1329,,,,,,62.0,,14815.0,,,7.0,5.0,,14.0,3.0,,,,,,,44.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,26098.0,,,416,,,,,,94.0,,16920.0,,,1.0,3.0,,,1.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,4725.0,,23657.0,,2.0,,942.0,,,,,47.0,,15338.0,,,2.0,7.0,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,26424.0,,7.0,,662.0,6795.0,,,,18.0,,17131.0,,,4.0,24.0,,23.0,20.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,0.3,,,23114.0,,4.0,,1389.0,5443.0,,,,,,14986.0,,,,16.0,,,13.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,25038.0,,,,,,,,,,,16232.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,6029.0,,27027.0,,3.0,146,1043.0,4853.0,,,,82.0,,17522.0,,,5.0,12.0,,19.0,30.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,26841.0,,,,,,,,,,,17401.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,25885.0,,2.0,,,2815.0,,,88.0,,,16782.0,,,1.0,3.0,,,4.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,2.0,0.4,,,27428.0,,3.0,42,,4016.0,,,,20.0,,17782.0,,,15.0,7.0,,35.0,3.0,,,,,,,33.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,7.0,0.2,,,26362.0,,3.0,11,,2204.0,,,,78.0,,17091.0,,,5.0,8.0,,5.0,9.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,24837.0,,,,,,,,,,,16102.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,25687.0,,,,,,,27.0,,,,16653.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,21361.0,,,,,,,,,,,13849.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,14.9,,,19078.0,,,42,,6473.0,,,,,,12368.0,,,2.0,2.0,,5.0,1.0,,,,,,,31.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,0.2,,,24172.0,,1.0,122,,2357.0,,201.0,,90.0,,15671.0,,,7.0,5.0,,,,,,,,,,24.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,20645.0,,,522,289.0,654.0,,,,16.0,,13384.0,,,8.0,2.0,,5.0,,,,,,,,11.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,2511.0,,21941.0,,,27,,,,490.0,,33.0,,14225.0,,,,4.0,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,22276.0,,1.0,35,,,,,,25.0,,14442.0,,,2.0,6.0,,6.0,7.0,,,,,,,7.0
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,23220.0,,2.0,,,2769.0,,,,110.0,,15054.0,,,3.0,10.0,,,2.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-1737.8Bf ,,,,,,,,,23129.0,,,44,,,,,,10.0,,14995.0,,,,1.0,,4.0,,,,,,,,6.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,30022.0,,1.0,374,,,,,,49.0,,19464.0,,,8.0,,1.0,,2.0,,,,,,,29.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,183.0,,,,,,,,25902.0,,2.0,2867,,,,,,145.0,,16793.0,,,50.0,,6.0,,30.0,,,0.3,,,,135.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,78.0,,,,,,,,24594.0,,6.0,76,,,,,,126.0,,15945.0,,,4.0,,1.0,,5.0,0.3,,0.4,,,,38.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,316.0,,,,,,,,28392.0,,4.0,5032,,,,,,41.0,,18407.0,1.0,,12.0,,5.0,,16.0,0.3,,,,,,182.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,30262.0,,,,,,,,,,,19619.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,44.0,,,,,,,,26503.0,,7.0,329,,,,,,1735.0,,17182.0,,,105.0,,2.0,,16.0,,,,,,,954.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,336.0,,,,,,,,33031.0,,2.0,6399,,,,,,81.0,,21415.0,,,6.0,,5.0,,1.0,,,,,,,127.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,0.4,,,,,,31157.0,,,,,,,,,,,20200.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,38443.0,,,,,,,,,,,24923.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,3.0,5.6,,,27748.0,,5.0,3162,1645.0,,,,,976.0,,17989.0,,,64.0,31.0,3.0,39.0,13.0,,,,,,,461.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,1.6,,,46252.0,,4.0,1937,,,,,,525.0,,29986.0,,,54.0,19.0,,79.0,5.0,,,,,,,235.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,8.0,1.4,,,47098.0,,3.0,665,1624.0,,,,,668.0,7.0,30534.0,,,82.0,22.0,,,16.0,,,,,,,375.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,27503.0,,1.0,17,,,,,,84.0,,17831.0,,,7.0,7.0,2.0,18.0,22.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,29115.0,,1.0,404,,,,,,175.0,,18876.0,,,18.0,8.0,3.0,40.0,4.0,,,,,,,66.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,29115.0,,2.0,735,,2689.0,,,,55.0,,18876.0,,,1.0,6.0,,16.0,1.0,,,,,,,14.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,26094.0,,1.0,328,,,,,,62.0,4.0,16917.0,,,7.0,3.0,1.0,11.0,7.0,,,,,,,31.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,1.0,,,,26503.0,,,156,,1054.0,,,54.0,9.0,,17182.0,,,,3.0,,7.0,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,0.3,,,28758.0,,1.0,95,,,,,,100.0,,18645.0,,,10.0,7.0,1.0,15.0,3.0,,,,,,,41.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,6.7,,,26503.0,,1.0,389,,,,,,96.0,7.0,17182.0,,,3.0,6.0,1.0,10.0,1.0,,,,,,,106.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,4.0,,,,28071.0,,5.0,17,,4615.0,,,,1057.0,,18199.0,,,82.0,22.0,1.0,19.0,18.0,,,,,,,309.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,3525.0,,22179.0,,1.0,149,503.0,,,,,28.0,,14379.0,,,6.0,2.0,1.0,14.0,1.0,,,,,,,34.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,26503.0,,,2672,1573.0,,,,,45.0,,17182.0,,,4.0,4.0,,26.0,2.0,,,,,,,74.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,11.8,,,27450.0,,2.0,183,989.0,,,,,59.0,,17796.0,,,,12.0,,16.0,8.0,,,,,,,21.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,,,,31339.0,,,253,,,,,224.0,101.0,,20318.0,,,7.0,3.0,1.0,33.0,3.0,,,,,,,28.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,2.0,,,,28392.0,,1.0,178,,2924.0,,,,60.0,,18407.0,,,4.0,3.0,,30.0,1.0,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,0.5,,,33031.0,,1.0,64,,,,,,116.0,,21415.0,,,14.0,8.0,1.0,11.0,6.0,,,,,,,33.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,3.0,0.6,,,37553.0,,1.0,1390,913.0,2135.0,,408.0,,530.0,,24346.0,,,46.0,6.0,1.0,5.0,6.0,,,,,,,196.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,1.0,,,,24594.0,,1.0,1993,462.0,,,,,48.0,,15945.0,,,8.0,4.0,,11.0,1.0,,,,,,,22.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,1.0,,5335.0,,31190.0,,1.0,173,,1152.0,,,111.0,41.0,,20221.0,,,5.0,3.0,1.0,9.0,10.0,,,,,,,35.0
Buckroyd,Butte,35,,AL,ID (B35),BUB2K.1B1a ,,,,,,0.4,2390.0,,30262.0,,1.0,11,,2510.0,,,111.0,156.0,,19619.0,,,6.0,14.0,1.0,13.0,22.0,,,,,,,6.0
Buckroyd,Butte,35,,AL,ID (B35),11172-2756c ,,,,,,,,,27306.0,,,,,1030.0,,,,36.0,,17703.0,,,2.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-2756c ,,,,,,,,,27021.0,,,2572,,1924.0,,,,,3.0,17518.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-2756c ,,,,,,,,,25271.0,,,3639,,2552.0,,,,258.0,7.0,16384.0,,,1.0,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-2756c ,,,,,,,,,23700.0,,,6698,,,,,,,,15365.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-2756c ,,,,,,,,,27852.0,,,460,,,,,,,,18057.0,,,,,,,,,,,,,,
Buckroyd,Butte,35,,AL,ID (B35),11172-2756c ,,,,,,,,,27306.0,,,69,,1155.0,,,,,,17703.0,,,,,,,,,,,,,,86.0
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,,,,,23.0,2.5,,,163624.0,,62.0,241,6758.0,63429.0,,,,4551.0,,69238.0,,,802.0,243.0,4.0,,292.0,,, ,,,,1874.0
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,,,,,38.0,,,,161739.0,,98.0,196,5111.0,43585.0,,,,3407.0,,68845.0,,,988.0,337.0,17.0,,201.0,,, ,,,,1816.0
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,,,,,,,,,158685.0,,,,,,,,,,,90482.0,,,,,,,,,, ,,,,
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,2021.0,,,,,,,,156865.0,,48.0,59,,,,,,1621.0,,89302.0,,,350.0,,5.0,,73.0,,, ,,3.4,,824.0
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,,,,,,,,,160558.0,,71.0,182,6615.0,47436.0,,,499.0,2436.0,82.0,67665.0,,,646.0,225.0,,,145.0,,, ,,,,1360.0
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,,,,,,,,,47939.0,,9.0,1959,,,,,,1397.0,,31080.0,,,208.0,66.0,,,11.0,,, ,,,,533.0
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,,,,,19.0,,,,165702.0,,54.0,185,13800.0,25354.0,,,,3393.0,,67271.0,,,737.0,237.0,,,243.0,,, ,,,,2303.0
Buckroyd,Butte,35,,AL,ID (B35),GRL-CM1a ,,,,,,,,,161739.0,,,,18890.0,,,,,1557.0,,68845.0,,,188.0,115.0,,672.0,76.0,,, ,,,,536.0
Buckroyd,Butte,35,,AL,ID (B35),GRL_CM1b ,,,,,15.0,,5234.0,,92359.0,,31.0,155,2648.0,23491.0,,,227.0,2026.0,,59878.0,,,447.0,135.0,1.0,,141.0,,, ,,,,1250.0
Buckroyd,Butte,35,,AL,ID (B35),GRL_CM1b ,,,,,,,,,37553.0,,,,,,,,,,,24346.0,,,,,,,,,, ,,,,
Buckroyd,Butte,35,,AL,ID (B35),GRL_CM1b ,,,,,,1.6,,,26503.0,,5.0,110,,2045.0,,,55.0,58.0,,17182.0,,,,18.0,,,38.0,,,,,,,10.0
Buckroyd,Butte,35,,AL,ID (B35),GRL_CM1b ,,,,,,,,,36658.0,,1.0,339,,,,,,83.0,,23766.0,,,8.0,,,,,,,,,,,33.0
Buckroyd,Butte,35,,AL,ID (B35),GRL_CM1b ,,,,,14.0,,9557.0,,26503.0,,,38,2219.0,6440.0,,,,820.0,75.0,17182.0,,,126.0,23.0,,,15.0,,,,,,,850.0
Buckroyd,Butte,35,,AL,ID (B35),GRL_CM1b ,252.0,,,,,,,,120220.0,,16.0,401,,,,,,3187.0,,77941.0,,,334.0,,,,40.0,,,,,1.2,,2999.0
Buckroyd,Butte,35,,AL,ID (B35),GRL_CM1b ,,,,,,,,,8605.0,,,,,,,,,60.0,98.0,5579.0,,,4.0,4.0,,,2.0,,,,,,,40.0
Buckroyd,Butte,35,,BH,BH (B15H),GRL-CM1a ,,,,,,,,,223740.0,,31.0,237,,,,,,2951.0,,145055.0,,,1830.0,,3.0,,71.0,,, ,,12.8,,3956.0
Buckroyd,Butte,35,,BH,BH (B15H),GRL-CM1a ,,,,,,21.0,,,187306.0,,35.0,4181,33685.0,58416.0,,,,8017.0,,121434.0,,,1082.0,260.0,,,48.0,,, ,,,,2277.0
Buckroyd,Butte,35,,BH,BH (B15H),GRL-CM1a ,,,,,63.0,14.4,,,232270.0,,94.0,126,10777.0,55910.0,,,,4465.0,,150585.0,,,765.0,298.0,20.0,117.0,140.0,,, ,,,,1570.0
Buckroyd,Butte,35,,BH,BH (B15H),GRL-CM1a ,,,,,,,,,233856.0,,,,,,,,,,,151613.0,,,,,,,,,, ,,,,
Buckroyd,Butte,35,,BH,BH (B15H),GRL-CM1a ,,,,,,88.2,,,219938.0,,75.0,344,46183.0,78772.0,,,,11337.0,,142590.0,,,2516.0,393.0,,,348.0,,, ,,,,8191.0
Ulrich,Bajo de la Alumbrera,2.9,,BH,BH ,104,10.0,50.0,,,50.0,,,1.0,,,20.0,100,65000.0,47000.0,1.0,130.0,,8000.0,,105000.0,30.0,,2000.0,240.0,,50.0,110.0,,20.0,,,60.0,,6000.0
Ulrich,Bajo de la Alumbrera,2.9,,BH,BH ,101,6.0,150.0,,,410.0,,,10.0,,,70.0,700,42000.0,41000.0,4.0,900.0,,21000.0,30.0,97000.0,,,1200.0,330.0,,400.0,250.0,,20.0,,,40.0,,5000.0
Ulrich,Bajo de la Alumbrera,2.9,,BH,BH ,100,5.0,,,,630.0,,,5.0,,,110.0,500,19000.0,53000.0,,320.0,,26000.0,20.0,100000.0,,,1500.0,500.0,,,740.0,,10.0,,,160.0,,12000.0
Ulrich,Bajo de la Alumbrera,2.9,,BHO,BHO,92,40.0,50.0,,,90.0,,,2.0,,,20.0,100,86000.0,53000.0,150.0,120.0,,11000.0,,106000.0,140.0,,1700.0,380.0,,580.0,60.0,,20.0,,,10.0,,6000.0
Ulrich,Bajo de la Alumbrera,2.9,,BHO,BHO,91,10.0,,,,490.0,,,1.0,,,20.0,300,132000.0,71000.0,1.0,80.0,,13000.0,,50000.0,,,1800.0,240.0,,,60.0,,20.0,,,8.0,,6000.0
Ulrich,Bajo de la Alumbrera,2.9,,BHO,BHO,93,,40.0,2.0,,,,,,,,,200,,,,,,,,92000.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,BHO,BHO,73,20.0,,,,320.0,,,5.0,,,90.0,2000,63000.0,68000.0,,200.0,,20000.0,60.0,104000.0,,,2000.0,400.0,,,110.0,,10.0,,,110.0,,9000.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,112,5.0,20.0,,,50.0,,,30.0,,,40.0,2600,91600.0,81000.0,10.0,50.0,,19000.0,130.0,110000.0,,,1700.0,490.0,,290.0,100.0,,10.0,,,10.0,,5400.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,106,20.0,30.0,,,90.0,,,2.0,,,40.0,5200,108200.0,80000.0,3.0,830.0,,20000.0,50.0,100000.0,,,1800.0,470.0,,250.0,70.0,,20.0,,,20.0,,5700.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,68,,,0.6,,,,,,,,,1700,,,,,,,,219000.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,114,10.0,,,,110.0,,,2.0,,,90.0,10000,97700.0,126000.0,,70.0,,17700.0,,105000.0,220.0,,4400.0,960.0,,,120.0,,60.0,,,20.0,,18300.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,66,,30.0,0.8,,,,,,,,,3700,,,,,,,,243000.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,67,,20.0,0.3,,,,,,,,,2300,,,,,,,,252000.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,61,40.0,,,,90.0,,,3.0,,,60.0,1800,85000.0,124000.0,,4.0,,15000.0,,162000.0,70.0,,4500.0,750.0,,,80.0,,60.0,,,8.0,,14000.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,115,10.0,30.0,,,120.0,,,5.0,,,50.0,4800,155100.0,116000.0,10.0,40.0,,13200.0,,124000.0,70.0,,3300.0,690.0,,340.0,130.0,,50.0,,,20.0,,7400.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,117,30.0,,,,100.0,,,3.0,,,50.0,500,221200.0,130000.0,20.0,70.0,,23000.0,,100000.0,,,2800.0,550.0,,,120.0,,40.0,,,10.0,,8900.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,62,20.0,,,,170.0,,,8.0,,,70.0,1200,221000.0,138000.0,6.0,90.0,,39000.0,,107000.0,120.0,,3600.0,740.0,,300.0,170.0,,40.0,,,30.0,,12000.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,116,10.0,30.0,,,510.0,,,2.0,,,20.0,2200,109300.0,70000.0,2.0,30.0,,10500.0,,123000.0,110.0,,1600.0,360.0,,380.0,90.0,,30.0,,,30.0,,4600.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,47,,50.0,,,130.0,,,7.0,,,40.0,3200,169000.0,154000.0,,150.0,,42000.0,,81000.0,40.0,,2600.0,550.0,,,120.0,,,,,60.0,,9500.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,57,,10.0,,,60.0,,,5.0,,,20.0,3200,105000.0,102000.0,,110.0,,32000.0,80.0,65000.0,,,1500.0,390.0,,,50.0,,,,,4.0,,6000.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,59,,140.0,0.4,,,,,,,,,1000,,,,,,,,198000.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,58,,50.0,,,100.0,,,210.0,,,40.0,5500,130000.0,99000.0,,170.0,,23000.0,90.0,80000.0,,,2400.0,500.0,,,100.0,,,,,80.0,,9900.0
Ulrich,Bajo de la Alumbrera,2.9,,BM,BM,54,8.0,6.0,,,130.0,,,20.0,,,40.0,4400,77000.0,68000.0,430.0,80.0,,15000.0,140.0,135000.0,,,1800.0,520.0,,100.0,150.0,,20.0,,,20.0,,4700.0
Ulrich,Bajo de la Alumbrera,2.9,,AL,L,25,5.0,90.0,,,20.0,,,1.0,,,80.0,1000,2000.0,33000.0,250.0,260.0,,9000.0,30.0,33000.0,,,200.0,130.0,,1400.0,180.0,,5.0,,,10.0,,40.0
Ulrich,Bajo de la Alumbrera,2.9,,AL,L,4,3.0,,,,30.0,,,3.0,,,40.0,300,3300.0,7200.0,,80.0,,2200.0,3.0,20000.0,,,1600.0,60.0,,,80.0,,3.0,,,1.0,,1300.0
Ulrich,Bajo de la Alumbrera,2.9,,AL,L,21,1.0,30.0,,,2.0,,,1.0,,,10.0,100,1600.0,3700.0,490.0,10.0,,500.0,10.0,9500.0,,,90.0,10.0,,100.0,60.0,,1.0,,,5.0,,200.0
Ulrich,Bajo de la Alumbrera,2.9,,AL,L,20,20.0,,,,30.0,,,2.0,,,5.0,100,3400.0,700.0,3.0,280.0,,500.0,120.0,4700.0,,,110.0,20.0,,900.0,30.0,,10.0,,,30.0,,300.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,31,10.0,40.0,,,30.0,,,20.0,,,10.0,6000,8900.0,8400.0,100.0,370.0,,1400.0,,14000.0,,,170.0,56.0,,840.0,24.0,,10.0,,,100.0,,800.0
